6	3	2012-12-09.14:24:19	2	118	1
3	0	2012-12-09.14:24:28	2	118	1
3	0	2012-12-09.14:24:38	2	118	1
3	0	2012-12-09.14:24:46	1	116	1
0	0	2012-12-09.14:24:55	1	116	1
147	18	2012-12-09.14:25:04	1	131	1
3	0	2012-12-09.14:25:13	1	118	1
3	0	2012-12-09.14:25:23	1	118	1
3	0	2012-12-09.14:25:32	0	118	1
0	0	2012-12-09.14:25:41	0	118	1
0	0	2012-12-09.14:25:49	0	116	1
0	0	2012-12-09.14:25:58	0	116	1
33	12	2012-12-09.14:26:08	8	118	1
0	0	2012-12-09.14:26:18	7	118	1
3	0	2012-12-09.14:26:27	6	118	1
0	0	2012-12-09.14:26:36	5	118	1
0	0	2012-12-09.14:26:45	4	118	1
3	0	2012-12-09.14:26:54	4	116	1
33	9	2012-12-09.14:27:02	3	130	1
18	3	2012-12-09.14:27:11	3	118	1
0	0	2012-12-09.14:27:19	10	118	1
0	0	2012-12-09.14:27:28	9	118	1
0	0	2012-12-09.14:27:37	7	118	1
6	3	2012-12-09.14:27:46	6	116	1
6	3	2012-12-09.14:27:56	5	116	1
39	12	2012-12-09.14:28:05	4	128	1
3	0	2012-12-09.14:28:14	12	118	1
3	0	2012-12-09.14:28:22	10	118	1
6	3	2012-12-09.14:28:31	8	118	1
0	0	2012-12-09.14:28:40	8	118	1
0	0	2012-12-09.14:28:49	7	116	1
3	0	2012-12-09.14:28:58	6	116	1
21	12	2012-12-09.14:29:06	29	128	1
3	0	2012-12-09.14:29:15	26	118	1
6	3	2012-12-09.14:29:24	22	118	1
3	0	2012-12-09.14:29:32	19	118	1
0	0	2012-12-09.14:29:41	16	118	1
6	3	2012-12-09.14:29:50	15	116	1
6	3	2012-12-09.14:29:59	12	116	1
84	15	2012-12-09.14:30:07	42	126	1
3	0	2012-12-09.14:30:16	36	118	1
3	0	2012-12-09.14:30:25	30	118	1
3	0	2012-12-09.14:30:35	26	118	1
6	3	2012-12-09.14:30:45	22	118	1
0	0	2012-12-09.14:30:54	20	116	1
36	12	2012-12-09.14:31:04	17	130	1
0	0	2012-12-09.14:31:12	14	118	1
0	0	2012-12-09.14:31:21	12	118	1
3	0	2012-12-09.14:31:30	10	118	1
3	0	2012-12-09.14:31:39	17	118	1
0	0	2012-12-09.14:31:48	15	116	1
3	0	2012-12-09.14:31:58	12	116	1
21	12	2012-12-09.14:32:06	10	127	1
6	3	2012-12-09.14:32:15	17	118	1
6	3	2012-12-09.14:32:24	31	118	1
0	0	2012-12-09.14:32:33	27	118	1
0	0	2012-12-09.14:32:42	22	118	1
3	0	2012-12-09.14:32:51	19	116	1
0	0	2012-12-09.14:33:00	16	116	1
48	12	2012-12-09.14:33:08	15	121	1
3	0	2012-12-09.14:33:17	12	118	1
3	0	2012-12-09.14:33:27	10	118	1
0	0	2012-12-09.14:33:35	9	118	1
3	0	2012-12-09.14:33:44	8	118	1
3	0	2012-12-09.14:33:52	7	116	1
3	0	2012-12-09.14:34:00	6	116	1
24	6	2012-12-09.14:34:09	5	118	1
3	0	2012-12-09.14:34:18	4	118	1
0	0	2012-12-09.14:34:27	4	118	1
0	0	2012-12-09.14:34:36	3	118	1
0	0	2012-12-09.14:34:45	2	116	1
0	0	2012-12-09.14:34:54	2	116	1
78	9	2012-12-09.14:35:03	2	134	1
0	0	2012-12-09.14:35:12	2	118	1
0	0	2012-12-09.14:35:21	1	118	1
0	0	2012-12-09.14:35:30	1	118	1
3	0	2012-12-09.14:35:39	1	118	1
3	0	2012-12-09.14:35:48	9	116	1
3	0	2012-12-09.14:35:57	7	116	1
21	12	2012-12-09.14:36:06	6	127	1
0	0	2012-12-09.14:36:15	5	118	1
3	0	2012-12-09.14:36:24	5	118	1
0	0	2012-12-09.14:36:33	12	118	1
3	0	2012-12-09.14:36:42	10	118	1
0	0	2012-12-09.14:36:51	8	116	1
0	0	2012-12-09.14:36:59	8	116	1
36	12	2012-12-09.14:37:08	15	118	1
0	0	2012-12-09.14:37:16	12	118	1
0	0	2012-12-09.14:37:25	26	118	1
0	0	2012-12-09.14:37:35	22	118	1
0	0	2012-12-09.14:37:44	20	118	1
3	0	2012-12-09.14:37:53	17	116	1
0	0	2012-12-09.14:38:01	15	116	1
18	3	2012-12-09.14:38:11	12	118	1
0	0	2012-12-09.14:38:20	11	118	1
0	0	2012-12-09.14:38:29	18	118	1
3	0	2012-12-09.14:38:38	15	118	1
0	0	2012-12-09.14:38:47	12	116	1
0	0	2012-12-09.14:38:56	10	116	1
42	15	2012-12-09.14:39:05	9	128	1
0	0	2012-12-09.14:39:14	8	118	1
0	0	2012-12-09.14:39:22	7	118	1
3	0	2012-12-09.14:39:31	6	118	1
3	0	2012-12-09.14:39:39	5	118	1
0	0	2012-12-09.14:39:48	4	116	1
3	0	2012-12-09.14:39:57	4	116	1
81	15	2012-12-09.14:40:07	3	118	1
0	0	2012-12-09.14:40:16	3	118	1
0	0	2012-12-09.14:40:25	2	118	1
0	0	2012-12-09.14:40:34	2	118	1
0	0	2012-12-09.14:40:42	2	118	1
3	0	2012-12-09.14:40:50	1	116	1
0	0	2012-12-09.14:40:59	1	116	1
33	15	2012-12-09.14:41:08	9	121	1
3	0	2012-12-09.14:41:17	8	118	1
0	0	2012-12-09.14:41:26	6	118	1
0	0	2012-12-09.14:41:35	5	118	1
3	0	2012-12-09.14:41:44	5	118	1
3	0	2012-12-09.14:41:53	4	116	1
27	6	2012-12-09.14:42:02	3	130	1
18	3	2012-12-09.14:42:11	3	118	1
0	0	2012-12-09.14:42:20	2	118	1
0	0	2012-12-09.14:42:29	2	118	1
0	0	2012-12-09.14:42:38	2	118	1
0	0	2012-12-09.14:42:47	1	116	1
0	0	2012-12-09.14:42:56	1	116	1
24	12	2012-12-09.14:43:05	1	130	1
0	0	2012-12-09.14:43:13	1	118	1
0	0	2012-12-09.14:43:21	1	118	1
3	0	2012-12-09.14:43:29	1	118	1
3	0	2012-12-09.14:43:38	0	118	1
6	3	2012-12-09.14:43:48	0	116	1
0	0	2012-12-09.14:43:56	0	116	1
39	12	2012-12-09.14:44:04	0	127	1
6	3	2012-12-09.14:44:14	0	118	1
6	3	2012-12-09.14:44:24	0	118	1
6	3	2012-12-09.14:44:33	0	118	1
6	3	2012-12-09.14:44:43	0	118	1
0	0	2012-12-09.14:44:52	0	116	1
60	9	2012-12-09.14:45:02	0	135	1
6	0	2012-12-09.14:45:12	7	118	1
0	0	2012-12-09.14:45:21	6	118	1
3	0	2012-12-09.14:45:30	5	118	1
0	0	2012-12-09.14:45:39	5	118	1
0	0	2012-12-09.14:45:48	4	116	1
0	0	2012-12-09.14:45:57	3	116	1
27	15	2012-12-09.14:46:06	3	132	1
0	0	2012-12-09.14:46:15	2	118	1
3	0	2012-12-09.14:46:24	2	118	1
0	0	2012-12-09.14:46:33	2	118	1
0	0	2012-12-09.14:46:42	1	118	1
0	0	2012-12-09.14:46:51	1	116	1
0	0	2012-12-09.14:47:01	9	116	1
24	6	2012-12-09.14:47:09	8	118	1
0	0	2012-12-09.14:47:18	7	118	1
0	0	2012-12-09.14:47:28	6	118	1
3	0	2012-12-09.14:47:36	5	118	1
0	0	2012-12-09.14:47:44	4	118	1
0	0	2012-12-09.14:47:53	4	116	1
27	6	2012-12-09.14:48:02	3	129	1
18	3	2012-12-09.14:48:11	3	118	1
3	0	2012-12-09.14:48:20	2	118	1
3	0	2012-12-09.14:48:29	2	118	1
0	0	2012-12-09.14:48:38	2	118	1
0	0	2012-12-09.14:48:46	1	116	1
0	0	2012-12-09.14:48:54	1	116	1
33	9	2012-12-09.14:49:03	1	129	1
6	3	2012-12-09.14:49:12	1	118	1
3	0	2012-12-09.14:49:20	1	118	1
6	3	2012-12-09.14:49:29	0	118	1
0	0	2012-12-09.14:49:38	0	118	1
0	0	2012-12-09.14:49:47	0	116	1
3	0	2012-12-09.14:49:56	0	116	1
144	18	2012-12-09.14:50:04	0	129	1
3	0	2012-12-09.14:50:14	0	118	1
3	0	2012-12-09.14:50:23	0	118	1
3	0	2012-12-09.14:50:31	0	118	1
6	3	2012-12-09.14:50:40	0	118	1
0	0	2012-12-09.14:50:48	7	116	1
0	0	2012-12-09.14:50:57	6	116	1
24	12	2012-12-09.14:51:06	5	130	1
0	0	2012-12-09.14:51:15	4	118	1
0	0	2012-12-09.14:51:24	12	118	1
3	0	2012-12-09.14:51:33	10	118	1
0	0	2012-12-09.14:51:42	8	118	1
0	0	2012-12-09.14:51:51	7	116	1
3	0	2012-12-09.14:52:00	7	116	1
30	9	2012-12-09.14:52:09	6	118	1
0	0	2012-12-09.14:52:18	5	118	1
3	3	2012-12-09.14:52:27	4	118	1
0	0	2012-12-09.14:52:36	3	118	1
0	0	2012-12-09.14:52:45	3	118	1
0	0	2012-12-09.14:52:54	2	116	1
30	9	2012-12-09.14:53:04	2	127	1
3	0	2012-12-09.14:53:14	16	118	1
0	0	2012-12-09.14:53:22	14	118	1
0	0	2012-12-09.14:53:31	12	118	1
3	0	2012-12-09.14:53:40	11	118	1
0	0	2012-12-09.14:53:48	9	116	1
0	0	2012-12-09.14:53:57	16	116	1
24	12	2012-12-09.14:54:06	13	132	1
3	0	2012-12-09.14:54:15	12	118	1
3	0	2012-12-09.14:54:24	10	118	1
0	0	2012-12-09.14:54:32	9	118	1
0	0	2012-12-09.14:54:41	7	118	1
0	0	2012-12-09.14:54:51	6	116	1
3	0	2012-12-09.14:55:00	6	116	1
21	6	2012-12-09.14:55:10	5	118	1
3	0	2012-12-09.14:55:19	4	118	1
0	0	2012-12-09.14:55:27	3	118	1
0	0	2012-12-09.14:55:36	3	118	1
6	3	2012-12-09.14:55:45	2	118	1
0	0	2012-12-09.14:55:53	2	116	1
24	6	2012-12-09.14:56:02	2	127	1
24	6	2012-12-09.14:56:10	2	118	1
0	0	2012-12-09.14:56:19	1	118	1
0	0	2012-12-09.14:56:28	1	118	1
6	3	2012-12-09.14:56:37	1	118	1
3	0	2012-12-09.14:56:46	1	116	1
0	0	2012-12-09.14:56:55	1	116	1
33	9	2012-12-09.14:57:04	0	129	1
6	3	2012-12-09.14:57:12	8	118	1
0	0	2012-12-09.14:57:20	6	118	1
0	0	2012-12-09.14:57:28	6	118	1
0	0	2012-12-09.14:57:36	5	118	1
3	0	2012-12-09.14:57:44	5	118	1
3	0	2012-12-09.14:57:52	4	116	1
3	0	2012-12-09.14:58:00	3	116	1
30	9	2012-12-09.14:58:08	11	118	1
3	3	2012-12-09.14:58:17	9	118	1
6	3	2012-12-09.14:58:27	8	118	1
0	0	2012-12-09.14:58:36	7	118	1
0	0	2012-12-09.14:58:44	14	118	1
3	0	2012-12-09.14:58:53	12	116	1
33	9	2012-12-09.14:59:02	10	128	1
15	3	2012-12-09.14:59:12	8	118	1
3	0	2012-12-09.14:59:22	22	118	1
0	0	2012-12-09.14:59:30	18	118	1
0	0	2012-12-09.14:59:39	17	118	1
3	3	2012-12-09.14:59:49	14	116	1
3	0	2012-12-09.14:59:57	12	116	1
129	21	2012-12-09.15:00:06	26	130	1
3	0	2012-12-09.15:00:15	22	118	1
3	0	2012-12-09.15:00:24	20	118	1
3	0	2012-12-09.15:00:33	17	118	1
3	0	2012-12-09.15:00:42	14	118	1
0	0	2012-12-09.15:00:51	12	116	1
0	0	2012-12-09.15:01:00	10	116	1
33	12	2012-12-09.15:01:08	9	118	1
3	0	2012-12-09.15:01:17	8	118	1
0	0	2012-12-09.15:01:26	7	118	1
0	0	2012-12-09.15:01:35	6	118	1
0	0	2012-12-09.15:01:43	5	118	1
0	0	2012-12-09.15:01:53	4	116	1
9	3	2012-12-09.15:02:02	4	128	1
24	6	2012-12-09.15:02:10	11	118	1
0	0	2012-12-09.15:02:19	10	118	1
0	0	2012-12-09.15:02:27	8	118	1
0	0	2012-12-09.15:02:35	7	118	1
0	0	2012-12-09.15:02:43	6	118	1
0	0	2012-12-09.15:02:52	5	116	1
3	0	2012-12-09.15:03:00	4	116	1
72	9	2012-12-09.15:03:09	12	122	1
6	3	2012-12-09.15:03:18	10	118	1
3	0	2012-12-09.15:03:26	8	118	1
3	0	2012-12-09.15:03:36	7	118	1
3	0	2012-12-09.15:03:46	6	116	1
3	0	2012-12-09.15:03:55	6	116	1
42	12	2012-12-09.15:04:04	5	128	1
3	3	2012-12-09.15:04:13	4	118	1
0	0	2012-12-09.15:04:22	3	118	1
3	0	2012-12-09.15:04:31	3	118	1
3	0	2012-12-09.15:04:40	2	118	1
0	0	2012-12-09.15:04:49	2	116	1
0	0	2012-12-09.15:04:58	2	116	1
78	15	2012-12-09.15:05:08	1	118	1
0	0	2012-12-09.15:05:17	1	118	1
6	3	2012-12-09.15:05:27	1	118	1
0	0	2012-12-09.15:05:35	1	118	1
3	0	2012-12-09.15:05:45	1	118	1
3	0	2012-12-09.15:05:54	0	116	1
39	12	2012-12-09.15:06:03	0	130	1
12	3	2012-12-09.15:06:11	0	118	1
3	0	2012-12-09.15:06:20	0	118	1
6	3	2012-12-09.15:06:29	0	118	1
0	0	2012-12-09.15:06:38	0	118	1
3	0	2012-12-09.15:06:47	0	116	1
0	0	2012-12-09.15:06:55	0	116	1
39	15	2012-12-09.15:07:04	0	127	1
6	3	2012-12-09.15:07:13	0	118	1
6	3	2012-12-09.15:07:22	0	118	1
3	3	2012-12-09.15:07:31	0	118	1
0	0	2012-12-09.15:07:40	0	118	1
0	0	2012-12-09.15:07:48	0	116	1
0	0	2012-12-09.15:07:58	0	116	1
33	12	2012-12-09.15:08:08	8	118	1
3	0	2012-12-09.15:08:16	7	118	1
0	0	2012-12-09.15:08:25	6	118	1
0	0	2012-12-09.15:08:34	5	118	1
6	3	2012-12-09.15:08:44	20	118	1
0	0	2012-12-09.15:08:53	17	116	1
36	9	2012-12-09.15:09:02	14	130	1
18	3	2012-12-09.15:09:11	20	118	1
0	0	2012-12-09.15:09:20	16	118	1
3	0	2012-12-09.15:09:29	15	118	1
3	3	2012-12-09.15:09:38	13	118	1
3	0	2012-12-09.15:09:46	11	116	1
6	3	2012-12-09.15:09:56	9	116	1
129	18	2012-12-09.15:10:05	8	132	1
0	0	2012-12-09.15:10:14	7	118	1
6	3	2012-12-09.15:10:23	6	118	1
3	0	2012-12-09.15:10:32	5	118	1
3	0	2012-12-09.15:10:42	4	118	1
0	0	2012-12-09.15:10:51	3	116	1
0	0	2012-12-09.15:11:01	3	116	1
24	6	2012-12-09.15:11:09	3	118	1
3	3	2012-12-09.15:11:17	2	118	1
0	0	2012-12-09.15:11:26	2	118	1
3	0	2012-12-09.15:11:34	10	118	1
3	0	2012-12-09.15:11:43	8	118	1
3	3	2012-12-09.15:11:51	7	116	1
0	0	2012-12-09.15:12:01	6	116	1
36	9	2012-12-09.15:12:10	5	118	1
3	0	2012-12-09.15:12:19	12	118	1
3	0	2012-12-09.15:12:28	10	118	1
0	0	2012-12-09.15:12:37	8	118	1
0	0	2012-12-09.15:12:46	7	118	1
3	0	2012-12-09.15:12:55	6	116	1
39	12	2012-12-09.15:13:04	5	129	1
6	3	2012-12-09.15:13:13	5	118	1
6	3	2012-12-09.15:13:22	4	118	1
0	0	2012-12-09.15:13:31	3	118	1
0	0	2012-12-09.15:13:40	3	118	1
3	0	2012-12-09.15:13:49	2	116	1
0	0	2012-12-09.15:13:58	2	116	1
69	12	2012-12-09.15:14:08	2	122	1
3	0	2012-12-09.15:14:16	1	118	1
3	0	2012-12-09.15:14:26	1	118	1
3	0	2012-12-09.15:14:35	8	118	1
3	0	2012-12-09.15:14:44	8	118	1
0	0	2012-12-09.15:14:53	6	116	1
15	3	2012-12-09.15:15:01	5	135	1
21	6	2012-12-09.15:15:10	12	118	1
3	0	2012-12-09.15:15:19	11	118	1
3	0	2012-12-09.15:15:27	9	118	1
3	0	2012-12-09.15:15:36	8	118	1
3	0	2012-12-09.15:15:44	7	118	1
6	3	2012-12-09.15:15:53	6	116	1
33	9	2012-12-09.15:16:03	5	129	1
0	0	2012-12-09.15:16:11	4	118	1
0	0	2012-12-09.15:16:20	4	118	1
3	0	2012-12-09.15:16:29	3	118	1
3	0	2012-12-09.15:16:38	3	118	1
6	3	2012-12-09.15:16:47	2	116	1
3	0	2012-12-09.15:16:55	2	116	1
42	12	2012-12-09.15:17:04	2	129	1
0	0	2012-12-09.15:17:13	1	118	1
0	0	2012-12-09.15:17:22	1	118	1
0	0	2012-12-09.15:17:32	1	118	1
3	3	2012-12-09.15:17:41	1	118	1
0	0	2012-12-09.15:17:50	1	116	1
0	0	2012-12-09.15:17:59	0	116	1
39	12	2012-12-09.15:18:07	0	118	1
3	0	2012-12-09.15:18:16	0	118	1
0	0	2012-12-09.15:18:24	0	118	1
3	3	2012-12-09.15:18:33	0	118	1
3	0	2012-12-09.15:18:42	0	118	1
0	0	2012-12-09.15:18:51	0	116	1
3	0	2012-12-09.15:19:00	0	116	1
18	3	2012-12-09.15:19:10	0	118	1
3	0	2012-12-09.15:19:19	0	118	1
6	3	2012-12-09.15:19:28	0	118	1
3	0	2012-12-09.15:19:37	0	118	1
0	0	2012-12-09.15:19:46	0	116	1
6	3	2012-12-09.15:19:55	0	116	1
132	21	2012-12-09.15:20:05	0	131	1
3	0	2012-12-09.15:20:14	0	118	1
6	3	2012-12-09.15:20:23	0	118	1
3	0	2012-12-09.15:20:32	0	118	1
3	0	2012-12-09.15:20:40	0	118	1
3	0	2012-12-09.15:20:49	0	116	1
3	0	2012-12-09.15:20:58	0	116	1
39	15	2012-12-09.15:21:07	0	118	1
6	3	2012-12-09.15:21:17	0	118	1
3	0	2012-12-09.15:21:26	0	118	1
3	0	2012-12-09.15:21:35	0	118	1
3	0	2012-12-09.15:21:45	0	118	1
3	0	2012-12-09.15:21:55	0	116	1
36	12	2012-12-09.15:22:05	0	130	1
3	0	2012-12-09.15:22:14	0	118	1
0	0	2012-12-09.15:22:23	0	118	1
3	0	2012-12-09.15:22:32	0	118	1
3	0	2012-12-09.15:22:41	0	118	1
0	0	2012-12-09.15:22:50	0	116	1
0	0	2012-12-09.15:22:58	0	116	1
27	12	2012-12-09.15:23:07	0	124	1
6	3	2012-12-09.15:23:16	0	118	1
0	0	2012-12-09.15:23:24	0	118	1
0	0	2012-12-09.15:23:34	0	118	1
0	0	2012-12-09.15:23:43	0	118	1
0	0	2012-12-09.15:23:53	0	116	1
12	3	2012-12-09.15:24:02	0	135	1
30	6	2012-12-09.15:24:11	0	118	1
3	0	2012-12-09.15:24:20	0	118	1
0	0	2012-12-09.15:24:29	0	118	1
0	0	2012-12-09.15:24:38	0	118	1
0	0	2012-12-09.15:24:47	0	116	1
0	0	2012-12-09.15:24:56	0	116	1
150	18	2012-12-09.15:25:05	31	133	1
3	0	2012-12-09.15:25:14	29	118	1
0	0	2012-12-09.15:25:23	24	118	1
0	0	2012-12-09.15:25:32	21	118	1
0	0	2012-12-09.15:25:41	17	118	1
0	0	2012-12-09.15:25:50	15	116	1
0	0	2012-12-09.15:26:00	12	116	1
27	9	2012-12-09.15:26:09	27	118	1
0	0	2012-12-09.15:26:18	23	118	1
3	0	2012-12-09.15:26:27	19	118	1
0	0	2012-12-09.15:26:37	16	118	1
0	0	2012-12-09.15:26:46	14	116	1
3	0	2012-12-09.15:26:55	12	116	1
39	12	2012-12-09.15:27:04	11	127	1
0	0	2012-12-09.15:27:13	9	118	1
0	0	2012-12-09.15:27:23	8	118	1
3	0	2012-12-09.15:27:33	6	118	1
0	0	2012-12-09.15:27:43	5	118	1
0	0	2012-12-09.15:27:52	5	116	1
30	9	2012-12-09.15:28:02	4	129	1
21	3	2012-12-09.15:28:11	18	118	1
6	3	2012-12-09.15:28:20	22	118	1
0	0	2012-12-09.15:28:29	21	118	1
0	0	2012-12-09.15:28:38	17	118	1
0	0	2012-12-09.15:28:47	15	116	1
0	0	2012-12-09.15:28:55	12	116	1
45	15	2012-12-09.15:29:04	11	128	1
3	3	2012-12-09.15:29:13	10	118	1
0	0	2012-12-09.15:29:22	8	118	1
0	0	2012-12-09.15:29:31	7	118	1
0	0	2012-12-09.15:29:40	6	118	1
3	0	2012-12-09.15:29:49	5	116	1
3	0	2012-12-09.15:29:58	4	116	1
48	12	2012-12-09.15:30:08	12	118	1
0	0	2012-12-09.15:30:17	10	118	1
0	0	2012-12-09.15:30:27	8	118	1
0	0	2012-12-09.15:30:36	7	118	1
0	0	2012-12-09.15:30:45	6	118	1
0	0	2012-12-09.15:30:54	5	116	1
36	9	2012-12-09.15:31:03	4	130	1
12	3	2012-12-09.15:31:11	18	118	1
0	0	2012-12-09.15:31:20	16	118	1
0	0	2012-12-09.15:31:29	14	118	1
0	0	2012-12-09.15:31:38	27	118	1
6	3	2012-12-09.15:31:47	23	116	1
3	3	2012-12-09.15:31:56	19	116	1
39	15	2012-12-09.15:32:06	16	130	1
3	0	2012-12-09.15:32:15	14	118	1
0	0	2012-12-09.15:32:24	12	118	1
0	0	2012-12-09.15:32:33	10	118	1
0	0	2012-12-09.15:32:42	9	118	1
0	0	2012-12-09.15:32:51	7	116	1
0	0	2012-12-09.15:32:59	7	116	1
33	12	2012-12-09.15:33:07	14	121	1
0	0	2012-12-09.15:33:16	12	118	1
3	0	2012-12-09.15:33:25	10	118	1
0	0	2012-12-09.15:33:34	9	118	1
0	0	2012-12-09.15:33:43	8	118	1
0	0	2012-12-09.15:33:53	6	116	1
33	9	2012-12-09.15:34:02	5	129	1
12	3	2012-12-09.15:34:12	4	118	1
3	0	2012-12-09.15:34:21	4	118	1
0	0	2012-12-09.15:34:30	3	118	1
0	0	2012-12-09.15:34:39	3	118	1
0	0	2012-12-09.15:34:48	2	116	1
3	0	2012-12-09.15:34:58	2	116	1
111	15	2012-12-09.15:35:06	18	131	1
3	0	2012-12-09.15:35:16	15	118	1
3	0	2012-12-09.15:35:26	12	118	1
3	0	2012-12-09.15:35:36	11	118	1
0	0	2012-12-09.15:35:45	9	118	1
3	0	2012-12-09.15:35:54	8	116	1
33	9	2012-12-09.15:36:03	7	130	1
12	3	2012-12-09.15:36:12	6	118	1
3	0	2012-12-09.15:36:21	5	118	1
0	0	2012-12-09.15:36:30	4	118	1
0	0	2012-12-09.15:36:39	4	118	1
3	3	2012-12-09.15:36:49	3	116	1
0	0	2012-12-09.15:36:58	3	116	1
33	12	2012-12-09.15:37:07	9	118	1
6	3	2012-12-09.15:37:17	8	118	1
6	3	2012-12-09.15:37:24	7	118	1
6	3	2012-12-09.15:37:34	6	118	1
6	3	2012-12-09.15:37:43	5	118	1
3	0	2012-12-09.15:37:52	12	116	1
0	0	2012-12-09.15:38:01	10	116	1
33	12	2012-12-09.15:38:09	17	118	1
3	0	2012-12-09.15:38:18	14	118	1
6	3	2012-12-09.15:38:27	12	118	1
3	0	2012-12-09.15:38:36	18	118	1
6	3	2012-12-09.15:38:46	15	118	1
6	3	2012-12-09.15:38:55	14	116	1
36	12	2012-12-09.15:39:04	11	130	1
6	3	2012-12-09.15:39:13	10	118	1
0	0	2012-12-09.15:39:22	8	118	1
0	0	2012-12-09.15:39:31	7	118	1
3	0	2012-12-09.15:39:40	6	118	1
3	0	2012-12-09.15:39:50	5	116	1
0	0	2012-12-09.15:39:59	4	116	1
39	12	2012-12-09.15:40:09	20	118	1
0	0	2012-12-09.15:40:17	17	118	1
0	0	2012-12-09.15:40:26	14	118	1
0	0	2012-12-09.15:40:35	12	118	1
0	0	2012-12-09.15:40:44	11	118	1
3	0	2012-12-09.15:40:53	9	116	1
27	6	2012-12-09.15:41:01	8	127	1
24	6	2012-12-09.15:41:09	7	118	1
0	0	2012-12-09.15:41:18	6	118	1
0	0	2012-12-09.15:41:26	5	118	1
0	0	2012-12-09.15:41:34	5	118	1
0	0	2012-12-09.15:41:43	4	118	1
0	0	2012-12-09.15:41:51	3	116	1
0	0	2012-12-09.15:42:00	3	116	1
30	9	2012-12-09.15:42:08	10	118	1
3	0	2012-12-09.15:42:18	9	118	1
0	0	2012-12-09.15:42:27	7	118	1
0	0	2012-12-09.15:42:36	6	118	1
0	0	2012-12-09.15:42:45	6	118	1
3	0	2012-12-09.15:42:54	5	116	1
30	6	2012-12-09.15:43:02	4	129	1
66	3	2012-12-09.15:43:12	19	118	1
3	0	2012-12-09.15:43:21	16	118	1
3	0	2012-12-09.15:43:30	14	118	1
3	0	2012-12-09.15:43:39	13	118	1
0	0	2012-12-09.15:43:48	11	116	1
0	0	2012-12-09.15:43:57	9	116	1
21	12	2012-12-09.15:44:06	8	128	1
0	0	2012-12-09.15:44:15	6	118	1
0	0	2012-12-09.15:44:24	6	118	1
3	0	2012-12-09.15:44:33	5	118	1
3	0	2012-12-09.15:44:42	4	118	1
3	0	2012-12-09.15:44:50	3	116	1
0	0	2012-12-09.15:44:59	3	116	1
63	15	2012-12-09.15:45:08	3	118	1
0	0	2012-12-09.15:45:17	2	118	1
0	0	2012-12-09.15:45:26	2	118	1
0	0	2012-12-09.15:45:35	1	118	1
3	0	2012-12-09.15:45:44	1	118	1
3	0	2012-12-09.15:45:53	1	116	1
27	6	2012-12-09.15:46:02	1	129	1
21	6	2012-12-09.15:46:11	1	118	1
0	0	2012-12-09.15:46:20	0	118	1
6	3	2012-12-09.15:46:29	0	118	1
0	0	2012-12-09.15:46:38	0	118	1
0	0	2012-12-09.15:46:46	0	118	1
3	0	2012-12-09.15:46:55	0	116	1
36	12	2012-12-09.15:47:04	0	127	1
0	0	2012-12-09.15:47:13	0	118	1
6	3	2012-12-09.15:47:22	0	118	1
3	0	2012-12-09.15:47:31	7	118	1
6	3	2012-12-09.15:47:40	6	118	1
6	3	2012-12-09.15:47:50	5	116	1
3	0	2012-12-09.15:47:59	5	116	1
33	12	2012-12-09.15:48:08	20	118	1
0	0	2012-12-09.15:48:17	17	118	1
3	0	2012-12-09.15:48:26	14	118	1
3	0	2012-12-09.15:48:35	12	118	1
0	0	2012-12-09.15:48:44	11	118	1
3	0	2012-12-09.15:48:53	9	116	1
33	9	2012-12-09.15:49:02	8	130	1
21	6	2012-12-09.15:49:11	7	118	1
3	0	2012-12-09.15:49:20	6	118	1
3	0	2012-12-09.15:49:29	5	118	1
0	0	2012-12-09.15:49:38	4	118	1
3	0	2012-12-09.15:49:47	4	116	1
0	0	2012-12-09.15:49:57	3	116	1
135	21	2012-12-09.15:50:05	10	129	1
3	0	2012-12-09.15:50:15	9	118	1
3	0	2012-12-09.15:50:24	8	118	1
0	0	2012-12-09.15:50:33	7	118	1
3	0	2012-12-09.15:50:42	6	118	1
3	0	2012-12-09.15:50:51	5	116	1
3	0	2012-12-09.15:51:00	4	116	1
33	12	2012-12-09.15:51:09	4	118	1
0	0	2012-12-09.15:51:18	3	118	1
3	0	2012-12-09.15:51:27	2	118	1
3	0	2012-12-09.15:51:36	2	118	1
0	0	2012-12-09.15:51:45	2	118	1
3	0	2012-12-09.15:51:54	2	116	1
33	9	2012-12-09.15:52:03	1	130	1
3	0	2012-12-09.15:52:12	1	118	1
0	0	2012-12-09.15:52:20	1	118	1
0	0	2012-12-09.15:52:28	1	118	1
0	0	2012-12-09.15:52:37	1	118	1
0	0	2012-12-09.15:52:45	0	116	1
3	0	2012-12-09.15:52:54	0	116	1
30	9	2012-12-09.15:53:03	0	128	1
3	0	2012-12-09.15:53:11	0	118	1
3	0	2012-12-09.15:53:21	0	118	1
3	0	2012-12-09.15:53:30	0	118	1
3	0	2012-12-09.15:53:39	0	118	1
3	0	2012-12-09.15:53:48	0	116	1
3	0	2012-12-09.15:53:57	0	116	1
42	15	2012-12-09.15:54:06	0	129	1
3	0	2012-12-09.15:54:14	0	118	1
0	0	2012-12-09.15:54:23	0	118	1
0	0	2012-12-09.15:54:33	0	118	1
6	3	2012-12-09.15:54:42	0	118	1
3	0	2012-12-09.15:54:51	0	116	1
0	0	2012-12-09.15:55:00	0	116	1
